pa,pb,a wins (11-rule),a wins (21-rule),difference
0.32,0.07,0.881188,0.881188,0
0.32,0.08,0.851485,0.871287,-0.019802
0.32,0.09,0.891089,0.831683,0.059406
0.32,0.1,0.851485,0.891089,-0.039604
0.32,0.11,0.841584,0.80198,0.039604
0.32,0.12,0.871287,0.831683,0.039604
0.32,0.13,0.851485,0.732673,0.118812
0.32,0.14,0.732673,0.821782,-0.089109
0.32,0.15,0.821782,0.782178,0.039604
0.32,0.16,0.772277,0.623762,0.148515
0.32,0.17,0.752475,0.643564,0.108911
0.32,0.18,0.712871,0.722772,-0.009901
0.32,0.19,0.653465,0.712871,-0.059406
0.32,0.2,0.683168,0.594059,0.089109
0.32,0.21,0.693069,0.623762,0.069307
0.32,0.22,0.60396,0.732673,-0.128713
0.32,0.23,0.623762,0.643564,-0.019802
0.32,0.24,0.643564,0.693069,-0.049505
0.32,0.25,0.574257,0.584158,-0.009901
0.32,0.26,0.653465,0.663366,-0.009901
0.32,0.27,0.623762,0.564356,0.059406
0.32,0.28,0.534653,0.49505,0.039603
0.32,0.29,0.49505,0.524752,-0.029702
0.32,0.3,0.455446,0.465347,-0.009901
0.32,0.31,0.445545,0.49505,-0.049505
0.32,0.32,0.356436,0.49505,-0.138614
0.32,0.33,0.514851,0.435644,0.079207
0.32,0.34,0.574257,0.49505,0.079207
0.32,0.35,0.485149,0.425743,0.059406
0.32,0.36,0.514851,0.455446,0.059405
0.32,0.37,0.425743,0.415842,0.009901
0.32,0.38,0.39604,0.405941,-0.009901
0.32,0.39,0.50495,0.405941,0.099009
0.32,0.4,0.405941,0.415842,-0.009901
0.32,0.41,0.306931,0.356436,-0.049505
0.32,0.42,0.356436,0.455446,-0.09901
0.32,0.43,0.39604,0.287129,0.108911
0.32,0.44,0.346535,0.316832,0.029703
0.32,0.45,0.306931,0.366337,-0.059406
0.32,0.46,0.306931,0.366337,-0.059406
0.32,0.47,0.376238,0.336634,0.039604
0.32,0.48,0.277228,0.306931,-0.029703
0.32,0.49,0.257426,0.376238,-0.118812
0.32,0.5,0.257426,0.287129,-0.029703
0.32,0.51,0.287129,0.267327,0.019802
0.32,0.52,0.247525,0.306931,-0.059406
0.32,0.53,0.257426,0.277228,-0.019802
0.32,0.54,0.168317,0.247525,-0.079208
0.32,0.55,0.267327,0.178218,0.089109
0.32,0.56,0.29703,0.326733,-0.029703
0.32,0.57,0.237624,0.19802,0.039604
0.32,0.58,0.287129,0.19802,0.089109
0.32,0.59,0.267327,0.227723,0.039604
0.32,0.6,0.19802,0.168317,0.029703
0.32,0.61,0.188119,0.247525,-0.059406
0.32,0.62,0.168317,0.217822,-0.049505
0.32,0.63,0.138614,0.188119,-0.049505
0.32,0.64,0.138614,0.168317,-0.029703
0.32,0.65,0.168317,0.207921,-0.039604
0.32,0.66,0.128713,0.128713,0
0.32,0.67,0.168317,0.118812,0.049505
0.32,0.68,0.108911,0.0693069,0.0396041
0.32,0.69,0.168317,0.049505,0.118812
0.32,0.7,0.138614,0.0990099,0.0396041
0.32,0.71,0.138614,0.138614,0
0.32,0.72,0.0891089,0.118812,-0.0297031
0.32,0.73,0.138614,0.118812,0.019802
0.32,0.74,0.118812,0.0594059,0.0594061
0.32,0.75,0.0693069,0.0891089,-0.019802
0.32,0.76,0.0891089,0.039604,0.0495049
0.32,0.77,0.049505,0.0594059,-0.0099009
0.32,0.78,0.039604,0.0594059,-0.0198019
0.32,0.79,0.128713,0.049505,0.079208
0.32,0.8,0.0792079,0.0594059,0.019802
0.32,0.81,0.0594059,0.108911,-0.0495051
0.32,0.82,0.0693069,0.0792079,-0.009901
0.32,0.83,0.0594059,0.0693069,-0.009901
0.32,0.84,0.0594059,0.0594059,0
0.32,0.85,0.029703,0.029703,0
0.32,0.86,0.029703,0.039604,-0.009901
0.32,0.87,0.029703,0.039604,-0.009901
0.32,0.88,0.049505,0.0594059,-0.0099009
0.32,0.89,0.019802,0.039604,-0.019802
0.32,0.9,0.039604,0.00990099,0.02970301
0.32,0.91,0.039604,0.019802,0.019802
0.32,0.92,0.019802,0.039604,-0.019802
0.32,0.93,0.00990099,0.00990099,0
0.32,0.94,0.00990099,0.019802,-0.00990101
0.32,0.95,0.00990099,0.00990099,0
0.32,0.96,0.00990099,0.00990099,0
0.32,0.97,0.00990099,0.00990099,0
0.32,0.98,0,0,0
0.32,0.99,0,0,0
0.33,0,1,1,0
0.33,0.01,0.960396,0.990099,-0.029703
0.33,0.02,0.990099,0.970297,0.019802
0.33,0.03,0.891089,0.891089,0
0.33,0.04,0.950495,0.950495,0
0.33,0.05,0.851485,0.920792,-0.069307
0.33,0.06,0.940594,0.891089,0.049505
0.33,0.07,0.871287,0.881188,-0.009901
0.33,0.08,0.851485,0.831683,0.019802
0.33,0.09,0.831683,0.881188,-0.049505
0.33,0.1,0.861386,0.821782,0.039604
0.33,0.11,0.851485,0.752475,0.09901
0.33,0.12,0.792079,0.811881,-0.019802
0.33,0.13,0.782178,0.732673,0.049505
0.33,0.14,0.752475,0.742574,0.009901
0.33,0.15,0.841584,0.693069,0.148515
0.33,0.16,0.782178,0.772277,0.009901
0.33,0.17,0.722772,0.712871,0.009901
0.33,0.18,0.673267,0.732673,-0.059406
0.33,0.19,0.712871,0.683168,0.029703
0.33,0.2,0.752475,0.683168,0.069307
0.33,0.21,0.613861,0.60396,0.009901
0.33,0.22,0.70297,0.722772,-0.019802
0.33,0.23,0.613861,0.673267,-0.059406
0.33,0.24,0.574257,0.653465,-0.079208
0.33,0.25,0.623762,0.673267,-0.049505
0.33,0.26,0.663366,0.574257,0.089109
0.33,0.27,0.623762,0.633663,-0.009901
0.33,0.28,0.554455,0.643564,-0.089109
0.33,0.29,0.534653,0.50495,0.029703
0.33,0.3,0.574257,0.544554,0.029703
0.33,0.31,0.445545,0.534653,-0.089108
0.33,0.32,0.475248,0.435644,0.039604
0.33,0.33,0.574257,0.554455,0.019802
0.33,0.34,0.485149,0.50495,-0.019801
0.33,0.35,0.475248,0.485149,-0.009901
0.33,0.36,0.455446,0.435644,0.019802
0.33,0.37,0.534653,0.49505,0.039603
0.33,0.38,0.435644,0.435644,0
0.33,0.39,0.366337,0.50495,-0.138613
0.33,0.4,0.465347,0.485149,-0.019802
0.33,0.41,0.376238,0.405941,-0.029703
0.33,0.42,0.326733,0.316832,0.009901
0.33,0.43,0.415842,0.346535,0.069307
0.33,0.44,0.405941,0.356436,0.049505
0.33,0.45,0.39604,0.405941,-0.009901
0.33,0.46,0.346535,0.336634,0.009901
0.33,0.47,0.346535,0.326733,0.019802
0.33,0.48,0.29703,0.326733,-0.029703
0.33,0.49,0.267327,0.336634,-0.069307
0.33,0.5,0.217822,0.306931,-0.089109
0.33,0.51,0.277228,0.346535,-0.069307
0.33,0.52,0.267327,0.267327,0
0.33,0.53,0.277228,0.237624,0.039604
0.33,0.54,0.19802,0.247525,-0.049505
0.33,0.55,0.227723,0.306931,-0.079208
0.33,0.56,0.217822,0.217822,0
0.33,0.57,0.287129,0.326733,-0.039604
0.33,0.58,0.257426,0.19802,0.059406
0.33,0.59,0.257426,0.207921,0.049505
0.33,0.6,0.247525,0.257426,-0.009901
0.33,0.61,0.188119,0.19802,-0.009901
0.33,0.62,0.207921,0.257426,-0.049505
0.33,0.63,0.207921,0.148515,0.059406
0.33,0.64,0.158416,0.19802,-0.039604
0.33,0.65,0.158416,0.188119,-0.029703
0.33,0.66,0.237624,0.148515,0.089109
0.33,0.67,0.138614,0.0891089,0.0495051
0.33,0.68,0.118812,0.158416,-0.039604
0.33,0.69,0.148515,0.158416,-0.009901
0.33,0.7,0.158416,0.108911,0.049505
0.33,0.71,0.0990099,0.148515,-0.0495051
0.33,0.72,0.108911,0.0891089,0.0198021
0.33,0.73,0.207921,0.118812,0.089109
0.33,0.74,0.148515,0.0891089,0.0594061
0.33,0.75,0.0990099,0.108911,-0.0099011
0.33,0.76,0.148515,0.0891089,0.0594061
0.33,0.77,0.049505,0.108911,-0.059406
0.33,0.78,0.0792079,0.0693069,0.009901
0.33,0.79,0.049505,0.029703,0.019802
0.33,0.8,0.0594059,0.0693069,-0.009901
0.33,0.81,0.0594059,0.0891089,-0.029703
0.33,0.82,0.0891089,0.0693069,0.019802
0.33,0.83,0.108911,0.049505,0.059406
0.33,0.84,0.00990099,0.0693069,-0.05940591
0.33,0.85,0.049505,0.039604,0.009901
0.33,0.86,0.0594059,0.0693069,-0.009901
0.33,0.87,0.039604,0.019802,0.019802
0.33,0.88,0.029703,0.0594059,-0.0297029
0.33,0.89,0.029703,0.029703,0
0.33,0.9,0.029703,0.049505,-0.019802
0.33,0.91,0.019802,0.019802,0
0.33,0.92,0.029703,0.019802,0.009901
0.33,0.93,0,0.019802,-0.019802
0.33,0.94,0.00990099,0.00990099,0
0.33,0.95,0,0.029703,-0.029703
0.33,0.96,0.00990099,0.029703,-0.01980201
0.33,0.97,0.00990099,0.019802,-0.00990101
0.33,0.98,0,0.00990099,-0.00990099
0.33,0.99,0,0,0
0.34,0,1,1,0
0.34,0.01,0.980198,0.980198,0
0.34,0.02,0.950495,0.970297,-0.019802
0.34,0.03,0.960396,0.960396,0
0.34,0.04,0.881188,0.940594,-0.059406
0.34,0.05,0.910891,0.930693,-0.019802
0.34,0.06,0.950495,0.920792,0.029703
0.34,0.07,0.90099,0.90099,0
0.34,0.08,0.871287,0.910891,-0.039604
0.34,0.09,0.831683,0.910891,-0.079208
0.34,0.1,0.821782,0.811881,0.009901
0.34,0.11,0.851485,0.821782,0.029703
0.34,0.12,0.821782,0.772277,0.049505
0.34,0.13,0.762376,0.831683,-0.069307
0.34,0.14,0.80198,0.80198,0
0.34,0.15,0.80198,0.811881,-0.009901
0.34,0.16,0.683168,0.821782,-0.138614
0.34,0.17,0.712871,0.742574,-0.029703
0.34,0.18,0.722772,0.722772,0
0.34,0.19,0.693069,0.653465,0.039604
0.34,0.2,0.693069,0.762376,-0.069307
0.34,0.21,0.70297,0.742574,-0.039604
0.34,0.22,0.663366,0.683168,-0.019802
0.34,0.23,0.643564,0.633663,0.009901
0.34,0.24,0.673267,0.633663,0.039604
0.34,0.25,0.653465,0.60396,0.049505
0.34,0.26,0.544554,0.623762,-0.079208
0.34,0.27,0.554455,0.574257,-0.019802
0.34,0.28,0.663366,0.554455,0.108911
0.34,0.29,0.613861,0.574257,0.039604
0.34,0.3,0.475248,0.643564,-0.168316
0.34,0.31,0.60396,0.455446,0.148514
0.34,0.32,0.445545,0.584158,-0.138613
0.34,0.33,0.544554,0.524752,0.019802
0.34,0.34,0.514851,0.475248,0.039603
0.34,0.35,0.544554,0.544554,0
0.34,0.36,0.425743,0.455446,-0.029703
0.34,0.37,0.425743,0.514851,-0.089108
0.34,0.38,0.366337,0.49505,-0.128713
0.34,0.39,0.455446,0.455446,0
0.34,0.4,0.39604,0.534653,-0.138613
0.34,0.41,0.475248,0.386139,0.089109
0.34,0.42,0.376238,0.445545,-0.069307
0.34,0.43,0.39604,0.39604,0
0.34,0.44,0.356436,0.306931,0.049505
0.34,0.45,0.405941,0.366337,0.039604
0.34,0.46,0.316832,0.267327,0.049505
0.34,0.47,0.326733,0.326733,0
0.34,0.48,0.346535,0.356436,-0.009901
0.34,0.49,0.287129,0.326733,-0.039604
0.34,0.5,0.306931,0.306931,0
0.34,0.51,0.326733,0.356436,-0.029703
0.34,0.52,0.316832,0.316832,0
0.34,0.53,0.217822,0.29703,-0.079208
0.34,0.54,0.277228,0.267327,0.009901
0.34,0.55,0.207921,0.257426,-0.049505
0.34,0.56,0.207921,0.287129,-0.079208
0.34,0.57,0.217822,0.257426,-0.039604
0.34,0.58,0.277228,0.227723,0.049505
0.34,0.59,0.237624,0.217822,0.019802
0.34,0.6,0.158416,0.178218,-0.019802
0.34,0.61,0.247525,0.257426,-0.009901
0.34,0.62,0.158416,0.207921,-0.049505
0.34,0.63,0.19802,0.178218,0.019802
0.34,0.64,0.207921,0.188119,0.019802
0.34,0.65,0.227723,0.227723,0
0.34,0.66,0.227723,0.168317,0.059406
0.34,0.67,0.148515,0.0891089,0.0594061
0.34,0.68,0.188119,0.128713,0.059406
0.34,0.69,0.227723,0.148515,0.079208
0.34,0.7,0.148515,0.0792079,0.0693071
0.34,0.71,0.128713,0.118812,0.009901
0.34,0.72,0.247525,0.128713,0.118812
0.34,0.73,0.138614,0.247525,-0.108911
0.34,0.74,0.118812,0.0891089,0.0297031
0.34,0.75,0.0693069,0.0792079,-0.009901
0.34,0.76,0.138614,0.0693069,0.0693071
0.34,0.77,0.108911,0.0990099,0.0099011
0.34,0.78,0.0990099,0.0594059,0.039604
0.34,0.79,0.0990099,0.0792079,0.019802
0.34,0.8,0.039604,0.0990099,-0.0594059
0.34,0.81,0.0693069,0.039604,0.0297029
0.34,0.82,0.049505,0.039604,0.009901
0.34,0.83,0.029703,0.0891089,-0.0594059
0.34,0.84,0.039604,0.029703,0.009901
0.34,0.85,0.0990099,0.039604,0.0594059
0.34,0.86,0.0594059,0.049505,0.0099009
0.34,0.87,0.039604,0.039604,0
0.34,0.88,0.0594059,0.019802,0.0396039
0.34,0.89,0.049505,0.0594059,-0.0099009
0.34,0.9,0.00990099,0.049505,-0.03960401
0.34,0.91,0.049505,0.029703,0.019802
0.34,0.92,0.00990099,0.029703,-0.01980201
0.34,0.93,0,0,0
0.34,0.94,0.019802,0,0.019802
0.34,0.95,0.00990099,0.029703,-0.01980201
0.34,0.96,0.019802,0,0.019802
0.34,0.97,0.019802,0.029703,-0.009901
0.34,0.98,0,0.00990099,-0.00990099
0.34,0.99,0.019802,0,0.019802
0.35,0,1,1,0
0.35,0.01,1,0.990099,0.009901
0.35,0.02,0.980198,0.960396,0.019802
0.35,0.03,0.970297,0.950495,0.019802
0.35,0.04,0.980198,0.940594,0.039604
0.35,0.05,0.980198,0.851485,0.128713
0.35,0.06,0.930693,0.910891,0.019802
0.35,0.07,0.851485,0.881188,-0.029703
0.35,0.08,0.891089,0.891089,0
0.35,0.09,0.871287,0.861386,0.009901
0.35,0.1,0.831683,0.851485,-0.019802
0.35,0.11,0.752475,0.841584,-0.089109
0.35,0.12,0.851485,0.80198,0.049505
0.35,0.13,0.792079,0.821782,-0.029703
0.35,0.14,0.821782,0.762376,0.059406
0.35,0.15,0.762376,0.732673,0.029703
0.35,0.16,0.673267,0.772277,-0.09901
0.35,0.17,0.722772,0.683168,0.039604
0.35,0.18,0.732673,0.722772,0.009901
0.35,0.19,0.732673,0.70297,0.029703
0.35,0.2,0.70297,0.732673,-0.029703
0.35,0.21,0.712871,0.653465,0.059406
0.35,0.22,0.663366,0.554455,0.108911
0.35,0.23,0.673267,0.663366,0.009901
0.35,0.24,0.693069,0.643564,0.049505
0.35,0.25,0.554455,0.653465,-0.09901
0.35,0.26,0.584158,0.554455,0.029703
0.35,0.27,0.554455,0.613861,-0.059406
0.35,0.28,0.584158,0.584158,0
0.35,0.29,0.60396,0.60396,0
0.35,0.3,0.50495,0.574257,-0.069307
0.35,0.31,0.564356,0.49505,0.069306
0.35,0.32,0.50495,0.49505,0.0099
0.35,0.33,0.50495,0.435644,0.069306
0.35,0.34,0.673267,0.435644,0.237623
0.35,0.35,0.485149,0.49505,-0.009901
0.35,0.36,0.386139,0.425743,-0.039604
0.35,0.37,0.455446,0.465347,-0.009901
0.35,0.38,0.485149,0.475248,0.009901
0.35,0.39,0.445545,0.425743,0.019802
0.35,0.4,0.475248,0.386139,0.089109
0.35,0.41,0.475248,0.405941,0.069307
0.35,0.42,0.405941,0.524752,-0.118811
0.35,0.43,0.386139,0.425743,-0.039604
0.35,0.44,0.415842,0.465347,-0.049505
0.35,0.45,0.356436,0.405941,-0.049505
0.35,0.46,0.386139,0.39604,-0.009901
0.35,0.47,0.405941,0.435644,-0.029703
0.35,0.48,0.346535,0.376238,-0.029703
0.35,0.49,0.326733,0.415842,-0.089109
0.35,0.5,0.306931,0.316832,-0.009901
0.35,0.51,0.287129,0.316832,-0.029703
0.35,0.52,0.267327,0.356436,-0.089109
0.35,0.53,0.306931,0.29703,0.009901
0.35,0.54,0.287129,0.227723,0.059406
0.35,0.55,0.247525,0.227723,0.019802
0.35,0.56,0.287129,0.306931,-0.019802
0.35,0.57,0.257426,0.257426,0
0.35,0.58,0.148515,0.19802,-0.049505
0.35,0.59,0.19802,0.207921,-0.009901
0.35,0.6,0.227723,0.247525,-0.019802
0.35,0.61,0.217822,0.237624,-0.019802
0.35,0.62,0.316832,0.257426,0.059406
0.35,0.63,0.168317,0.19802,-0.029703
0.35,0.64,0.217822,0.207921,0.009901
0.35,0.65,0.207921,0.168317,0.039604
0.35,0.66,0.227723,0.217822,0.009901
0.35,0.67,0.168317,0.108911,0.059406
0.35,0.68,0.148515,0.178218,-0.029703
0.35,0.69,0.118812,0.138614,-0.019802
0.35,0.7,0.178218,0.128713,0.049505
0.35,0.71,0.158416,0.138614,0.019802
0.35,0.72,0.188119,0.128713,0.059406
0.35,0.73,0.138614,0.0693069,0.0693071
0.35,0.74,0.0891089,0.128713,-0.0396041
0.35,0.75,0.0990099,0.148515,-0.0495051
0.35,0.76,0.138614,0.0990099,0.0396041
0.35,0.77,0.108911,0.0891089,0.0198021
0.35,0.78,0.0594059,0.128713,-0.0693071
0.35,0.79,0.0891089,0.029703,0.0594059
0.35,0.8,0.128713,0.039604,0.089109
0.35,0.81,0.039604,0.0891089,-0.0495049
0.35,0.82,0.0990099,0.0594059,0.039604
0.35,0.83,0.0693069,0.0792079,-0.009901
0.35,0.84,0.0594059,0.039604,0.0198019
0.35,0.85,0.0693069,0.0891089,-0.019802
0.35,0.86,0.0594059,0.0594059,0
0.35,0.87,0.0792079,0.0891089,-0.009901
0.35,0.88,0.0594059,0.029703,0.0297029
0.35,0.89,0.00990099,0.019802,-0.00990101
0.35,0.9,0.049505,0.029703,0.019802
0.35,0.91,0.029703,0.019802,0.009901
0.35,0.92,0.00990099,0.00990099,0
0.35,0.93,0,0.029703,-0.029703
0.35,0.94,0.029703,0.029703,0
0.35,0.95,0.00990099,0,0.00990099
0.35,0.96,0,0,0
0.35,0.97,0,0.019802,-0.019802
0.35,0.98,0.00990099,0.00990099,0
0.35,0.99,0,0,0
0.36,0,1,1,0
0.36,0.01,0.990099,0.980198,0.009901
0.36,0.02,0.990099,0.970297,0.019802
0.36,0.03,0.940594,0.930693,0.009901
0.36,0.04,0.960396,0.90099,0.059406
0.36,0.05,0.920792,0.90099,0.019802
0.36,0.06,0.910891,0.910891,0
0.36,0.07,0.891089,0.90099,-0.009901
0.36,0.08,0.891089,0.851485,0.039604
0.36,0.09,0.930693,0.871287,0.059406
0.36,0.1,0.881188,0.841584,0.039604
0.36,0.11,0.792079,0.841584,-0.049505
0.36,0.12,0.841584,0.861386,-0.019802
0.36,0.13,0.90099,0.821782,0.079208
0.36,0.14,0.782178,0.841584,-0.059406
0.36,0.15,0.70297,0.811881,-0.108911
0.36,0.16,0.772277,0.811881,-0.039604
0.36,0.17,0.772277,0.792079,-0.019802
0.36,0.18,0.742574,0.712871,0.029703
0.36,0.19,0.762376,0.792079,-0.029703
0.36,0.2,0.752475,0.742574,0.009901
0.36,0.21,0.742574,0.752475,-0.009901
0.36,0.22,0.712871,0.584158,0.128713
0.36,0.23,0.653465,0.673267,-0.019802
0.36,0.24,0.633663,0.633663,0
0.36,0.25,0.643564,0.594059,0.049505
0.36,0.26,0.60396,0.673267,-0.069307
0.36,0.27,0.633663,0.663366,-0.029703
0.36,0.28,0.613861,0.663366,-0.049505
0.36,0.29,0.465347,0.60396,-0.138613
0.36,0.3,0.554455,0.633663,-0.079208
0.36,0.31,0.574257,0.534653,0.039604
0.36,0.32,0.584158,0.623762,-0.039604
0.36,0.33,0.534653,0.49505,0.039603
0.36,0.34,0.455446,0.435644,0.019802
0.36,0.35,0.49505,0.514851,-0.019801
0.36,0.36,0.475248,0.39604,0.079208
0.36,0.37,0.465347,0.584158,-0.118811
0.36,0.38,0.485149,0.465347,0.019802
0.36,0.39,0.465347,0.455446,0.009901
0.36,0.4,0.475248,0.415842,0.059406
0.36,0.41,0.445545,0.455446,-0.009901
0.36,0.42,0.336634,0.386139,-0.049505
0.36,0.43,0.386139,0.465347,-0.079208
0.36,0.44,0.306931,0.415842,-0.108911
0.36,0.45,0.435644,0.415842,0.019802
0.36,0.46,0.386139,0.29703,0.089109
0.36,0.47,0.405941,0.386139,0.019802
0.36,0.48,0.326733,0.346535,-0.019802
0.36,0.49,0.277228,0.336634,-0.059406
0.36,0.5,0.316832,0.39604,-0.079208
0.36,0.51,0.326733,0.366337,-0.039604
0.36,0.52,0.366337,0.306931,0.059406
0.36,0.53,0.257426,0.227723,0.029703
0.36,0.54,0.287129,0.247525,0.039604
0.36,0.55,0.257426,0.267327,-0.009901
0.36,0.56,0.267327,0.326733,-0.059406
0.36,0.57,0.217822,0.277228,-0.059406
0.36,0.58,0.178218,0.237624,-0.059406
0.36,0.59,0.29703,0.257426,0.039604
0.36,0.6,0.277228,0.257426,0.019802
0.36,0.61,0.178218,0.247525,-0.069307
0.36,0.62,0.188119,0.237624,-0.049505
0.36,0.63,0.178218,0.207921,-0.029703
0.36,0.64,0.168317,0.168317,0
0.36,0.65,0.19802,0.277228,-0.079208
0.36,0.66,0.188119,0.128713,0.059406
0.36,0.67,0.178218,0.128713,0.049505
0.36,0.68,0.148515,0.178218,-0.029703
0.36,0.69,0.128713,0.138614,-0.009901
0.36,0.7,0.19802,0.128713,0.069307
0.36,0.71,0.118812,0.0990099,0.0198021
0.36,0.72,0.0990099,0.108911,-0.0099011
0.36,0.73,0.138614,0.0990099,0.0396041
0.36,0.74,0.0990099,0.128713,-0.0297031
0.36,0.75,0.0990099,0.158416,-0.0594061
0.36,0.76,0.049505,0.0891089,-0.0396039
0.36,0.77,0.0792079,0.138614,-0.0594061
0.36,0.78,0.138614,0.0792079,0.0594061
0.36,0.79,0.108911,0.118812,-0.009901
0.36,0.8,0.0594059,0.0594059,0
0.36,0.81,0.0990099,0.0693069,0.029703
0.36,0.82,0.0990099,0.0594059,0.039604
0.36,0.83,0.0792079,0.039604,0.0396039
0.36,0.84,0.0594059,0.108911,-0.0495051
0.36,0.85,0.039604,0.0693069,-0.0297029
0.36,0.86,0.049505,0.0693069,-0.0198019
0.36,0.87,0.019802,0.0594059,-0.0396039
0.36,0.88,0.039604,0.029703,0.009901
0.36,0.89,0.039604,0.029703,0.009901
0.36,0.9,0.049505,0.049505,0
0.36,0.91,0.0693069,0.029703,0.0396039
0.36,0.92,0.019802,0.019802,0
0.36,0.93,0.039604,0.029703,0.009901
0.36,0.94,0.019802,0.019802,0
0.36,0.95,0.00990099,0.00990099,0
0.36,0.96,0.019802,0.049505,-0.029703
0.36,0.97,0.00990099,0,0.00990099
0.36,0.98,0,0,0
0.36,0.99,0,0,0
0.37,0,1,1,0
0.37,0.01,1,0.990099,0.009901
0.37,0.02,0.990099,0.960396,0.029703
0.37,0.03,1,0.960396,0.039604
0.37,0.04,0.950495,0.970297,-0.019802
0.37,0.05,0.940594,0.930693,0.009901
0.37,0.06,0.910891,0.940594,-0.029703
0.37,0.07,0.861386,0.930693,-0.069307
0.37,0.08,0.90099,0.950495,-0.049505
0.37,0.09,0.811881,0.80198,0.009901
0.37,0.1,0.851485,0.821782,0.029703
0.37,0.11,0.841584,0.80198,0.039604
0.37,0.12,0.80198,0.80198,0
0.37,0.13,0.80198,0.851485,-0.049505
0.37,0.14,0.831683,0.851485,-0.019802
0.37,0.15,0.792079,0.821782,-0.029703
0.37,0.16,0.792079,0.831683,-0.039604
0.37,0.17,0.762376,0.693069,0.069307
0.37,0.18,0.712871,0.782178,-0.069307
0.37,0.19,0.653465,0.752475,-0.09901
0.37,0.2,0.683168,0.772277,-0.089109
0.37,0.21,0.643564,0.722772,-0.079208
0.37,0.22,0.653465,0.663366,-0.009901
0.37,0.23,0.722772,0.643564,0.079208
0.37,0.24,0.653465,0.643564,0.009901
0.37,0.25,0.663366,0.613861,0.049505
0.37,0.26,0.60396,0.673267,-0.069307
0.37,0.27,0.554455,0.574257,-0.019802
0.37,0.28,0.584158,0.623762,-0.039604
0.37,0.29,0.693069,0.60396,0.089109
0.37,0.3,0.594059,0.554455,0.039604
0.37,0.31,0.623762,0.594059,0.029703
0.37,0.32,0.50495,0.534653,-0.029703
0.37,0.33,0.574257,0.574257,0
0.37,0.34,0.574257,0.574257,0
0.37,0.35,0.49505,0.534653,-0.039603
0.37,0.36,0.435644,0.534653,-0.099009
0.37,0.37,0.455446,0.574257,-0.118811
0.37,0.38,0.50495,0.50495,0
0.37,0.39,0.50495,0.435644,0.069306
0.37,0.4,0.554455,0.405941,0.148514
0.37,0.41,0.50495,0.39604,0.10891
0.37,0.42,0.415842,0.415842,0
0.37,0.43,0.465347,0.455446,0.009901
0.37,0.44,0.386139,0.415842,-0.029703
0.37,0.45,0.336634,0.336634,0
0.37,0.46,0.346535,0.415842,-0.069307
0.37,0.47,0.29703,0.425743,-0.128713
0.37,0.48,0.316832,0.366337,-0.049505
0.37,0.49,0.386139,0.287129,0.09901
0.37,0.5,0.287129,0.39604,-0.108911
0.37,0.51,0.306931,0.277228,0.029703
0.37,0.52,0.316832,0.356436,-0.039604
0.37,0.53,0.366337,0.316832,0.049505
0.37,0.54,0.267327,0.277228,-0.009901
0.37,0.55,0.29703,0.277228,0.019802
0.37,0.56,0.366337,0.306931,0.059406
0.37,0.57,0.29703,0.306931,-0.009901
0.37,0.58,0.227723,0.29703,-0.069307
0.37,0.59,0.158416,0.267327,-0.108911
0.37,0.6,0.207921,0.306931,-0.09901
0.37,0.61,0.237624,0.118812,0.118812
0.37,0.62,0.247525,0.178218,0.069307
0.37,0.63,0.267327,0.188119,0.079208
0.37,0.64,0.188119,0.178218,0.009901
0.37,0.65,0.227723,0.178218,0.049505
0.37,0.66,0.128713,0.0693069,0.0594061
0.37,0.67,0.158416,0.257426,-0.09901
0.37,0.68,0.217822,0.118812,0.09901
0.37,0.69,0.217822,0.148515,0.069307
0.37,0.7,0.158416,0.188119,-0.029703
0.37,0.71,0.207921,0.0990099,0.1089111
0.37,0.72,0.138614,0.128713,0.009901
0.37,0.73,0.168317,0.0891089,0.0792081
0.37,0.74,0.128713,0.138614,-0.009901
0.37,0.75,0.0693069,0.0891089,-0.019802
0.37,0.76,0.0792079,0.138614,-0.0594061
0.37,0.77,0.0990099,0.0990099,0
0.37,0.78,0.0693069,0.049505,0.0198019
0.37,0.79,0.0693069,0.0594059,0.009901
0.37,0.8,0.0891089,0.039604,0.0495049
0.37,0.81,0.0792079,0.0792079,0
0.37,0.82,0.049505,0.0990099,-0.0495049
0.37,0.83,0.049505,0.0594059,-0.0099009
0.37,0.84,0.049505,0.0792079,-0.0297029
0.37,0.85,0.0990099,0.0693069,0.029703
0.37,0.86,0.029703,0.029703,0
0.37,0.87,0.0891089,0.039604,0.0495049
0.37,0.88,0.049505,0.0594059,-0.0099009
0.37,0.89,0.039604,0.039604,0
0.37,0.9,0.039604,0.0594059,-0.0198019
0.37,0.91,0.029703,0.039604,-0.009901
0.37,0.92,0.039604,0.00990099,0.02970301
0.37,0.93,0.029703,0.00990099,0.01980201
0.37,0.94,0.019802,0.019802,0
0.37,0.95,0.029703,0.00990099,0.01980201
0.37,0.96,0.019802,0.029703,-0.009901
0.37,0.97,0.00990099,0,0.00990099
0.37,0.98,0.00990099,0,0.00990099
0.37,0.99,0,0.00990099,-0.00990099
0.38,0,1,1,0
0.38,0.01,0.970297,0.970297,0
0.38,0.02,0.980198,0.980198,0
0.38,0.03,0.960396,0.950495,0.009901
0.38,0.04,0.940594,0.930693,0.009901
0.38,0.05,0.920792,0.950495,-0.029703
0.38,0.06,0.950495,0.910891,0.039604
0.38,0.07,0.920792,0.950495,-0.029703
