pa,pb,a wins
0.6,0.72,0.287129
0.6,0.73,0.316832
0.6,0.74,0.326733
0.6,0.75,0.405941
0.6,0.76,0.306931
0.6,0.77,0.316832
0.6,0.78,0.247525
0.6,0.79,0.267327
0.6,0.8,0.257426
0.6,0.81,0.19802
0.6,0.82,0.188119
0.6,0.83,0.237624
0.6,0.84,0.217822
0.6,0.85,0.148515
0.6,0.86,0.168317
0.6,0.87,0.138614
0.6,0.88,0.178218
0.6,0.89,0.168317
0.6,0.9,0.188119
0.6,0.91,0.108911
0.6,0.92,0.118812
0.6,0.93,0.118812
0.6,0.94,0.128713
0.6,0.95,0.019802
0.6,0.96,0.049505
0.6,0.97,0.049505
0.6,0.98,0.00990099
0.6,0.99,0
0.61,0,1
0.61,0.01,1
0.61,0.02,0.970297
0.61,0.03,0.970297
0.61,0.04,0.960396
0.61,0.05,0.950495
0.61,0.06,0.990099
0.61,0.07,0.990099
0.61,0.08,0.940594
0.61,0.09,0.950495
0.61,0.1,0.940594
0.61,0.11,0.940594
0.61,0.12,0.950495
0.61,0.13,0.910891
0.61,0.14,0.910891
0.61,0.15,0.930693
0.61,0.16,0.920792
0.61,0.17,0.920792
0.61,0.18,0.920792
0.61,0.19,0.940594
0.61,0.2,0.881188
0.61,0.21,0.910891
0.61,0.22,0.881188
0.61,0.23,0.851485
0.61,0.24,0.90099
0.61,0.25,0.871287
0.61,0.26,0.881188
0.61,0.27,0.891089
0.61,0.28,0.762376
0.61,0.29,0.782178
0.61,0.3,0.752475
0.61,0.31,0.782178
0.61,0.32,0.841584
0.61,0.33,0.811881
0.61,0.34,0.712871
0.61,0.35,0.752475
0.61,0.36,0.762376
0.61,0.37,0.772277
0.61,0.38,0.762376
0.61,0.39,0.762376
0.61,0.4,0.683168
0.61,0.41,0.762376
0.61,0.42,0.732673
0.61,0.43,0.742574
0.61,0.44,0.683168
0.61,0.45,0.742574
0.61,0.46,0.712871
0.61,0.47,0.643564
0.61,0.48,0.574257
0.61,0.49,0.693069
0.61,0.5,0.574257
0.61,0.51,0.594059
0.61,0.52,0.653465
0.61,0.53,0.633663
0.61,0.54,0.574257
0.61,0.55,0.574257
0.61,0.56,0.554455
0.61,0.57,0.465347
0.61,0.58,0.554455
0.61,0.59,0.544554
0.61,0.6,0.50495
0.61,0.61,0.376238
0.61,0.62,0.544554
0.61,0.63,0.49505
0.61,0.64,0.554455
0.61,0.65,0.465347
0.61,0.66,0.465347
0.61,0.67,0.445545
0.61,0.68,0.455446
0.61,0.69,0.336634
0.61,0.7,0.39604
0.61,0.71,0.366337
0.61,0.72,0.415842
0.61,0.73,0.316832
0.61,0.74,0.277228
0.61,0.75,0.376238
0.61,0.76,0.405941
0.61,0.77,0.267327
0.61,0.78,0.257426
0.61,0.79,0.217822
0.61,0.8,0.346535
0.61,0.81,0.257426
0.61,0.82,0.267327
0.61,0.83,0.227723
0.61,0.84,0.19802
0.61,0.85,0.118812
0.61,0.86,0.168317
0.61,0.87,0.148515
0.61,0.88,0.108911
0.61,0.89,0.158416
0.61,0.9,0.0594059
0.61,0.91,0.108911
0.61,0.92,0.0792079
0.61,0.93,0.138614
0.61,0.94,0.0594059
0.61,0.95,0.0891089
0.61,0.96,0.00990099
0.61,0.97,0.039604
0.61,0.98,0.039604
0.61,0.99,0
0.62,0,1
0.62,0.01,0.990099
0.62,0.02,0.990099
0.62,0.03,1
0.62,0.04,0.990099
0.62,0.05,0.980198
0.62,0.06,0.980198
0.62,0.07,0.980198
0.62,0.08,0.980198
0.62,0.09,0.980198
0.62,0.1,0.970297
0.62,0.11,0.980198
0.62,0.12,0.970297
0.62,0.13,0.920792
0.62,0.14,0.930693
0.62,0.15,0.90099
0.62,0.16,0.940594
0.62,0.17,0.930693
0.62,0.18,0.910891
0.62,0.19,0.881188
0.62,0.2,0.90099
0.62,0.21,0.920792
0.62,0.22,0.841584
0.62,0.23,0.891089
0.62,0.24,0.891089
0.62,0.25,0.871287
0.62,0.26,0.881188
0.62,0.27,0.821782
0.62,0.28,0.782178
0.62,0.29,0.851485
0.62,0.3,0.871287
0.62,0.31,0.811881
0.62,0.32,0.821782
0.62,0.33,0.811881
0.62,0.34,0.762376
0.62,0.35,0.772277
0.62,0.36,0.841584
0.62,0.37,0.742574
0.62,0.38,0.772277
0.62,0.39,0.722772
0.62,0.4,0.772277
0.62,0.41,0.742574
0.62,0.42,0.752475
0.62,0.43,0.742574
0.62,0.44,0.742574
0.62,0.45,0.663366
0.62,0.46,0.693069
0.62,0.47,0.623762
0.62,0.48,0.643564
0.62,0.49,0.683168
0.62,0.5,0.70297
0.62,0.51,0.673267
0.62,0.52,0.524752
0.62,0.53,0.633663
0.62,0.54,0.594059
0.62,0.55,0.594059
0.62,0.56,0.574257
0.62,0.57,0.594059
0.62,0.58,0.544554
0.62,0.59,0.50495
0.62,0.6,0.435644
0.62,0.61,0.534653
0.62,0.62,0.534653
0.62,0.63,0.524752
0.62,0.64,0.39604
0.62,0.65,0.366337
0.62,0.66,0.485149
0.62,0.67,0.485149
0.62,0.68,0.415842
0.62,0.69,0.415842
0.62,0.7,0.405941
0.62,0.71,0.435644
0.62,0.72,0.326733
0.62,0.73,0.435644
0.62,0.74,0.316832
0.62,0.75,0.346535
0.62,0.76,0.425743
0.62,0.77,0.336634
0.62,0.78,0.237624
0.62,0.79,0.287129
0.62,0.8,0.217822
0.62,0.81,0.267327
0.62,0.82,0.217822
0.62,0.83,0.19802
0.62,0.84,0.227723
0.62,0.85,0.19802
0.62,0.86,0.188119
0.62,0.87,0.178218
0.62,0.88,0.158416
0.62,0.89,0.158416
0.62,0.9,0.128713
0.62,0.91,0.108911
0.62,0.92,0.118812
0.62,0.93,0.108911
0.62,0.94,0.0693069
0.62,0.95,0.0594059
0.62,0.96,0.049505
0.62,0.97,0.039604
0.62,0.98,0.00990099
0.62,0.99,0.00990099
0.63,0,1
0.63,0.01,1
0.63,0.02,0.980198
0.63,0.03,0.980198
0.63,0.04,0.980198
0.63,0.05,0.960396
0.63,0.06,0.980198
0.63,0.07,1
0.63,0.08,0.980198
0.63,0.09,0.980198
0.63,0.1,0.940594
0.63,0.11,0.940594
0.63,0.12,0.950495
0.63,0.13,0.940594
0.63,0.14,0.930693
0.63,0.15,0.960396
0.63,0.16,0.90099
0.63,0.17,0.930693
0.63,0.18,0.930693
0.63,0.19,0.910891
0.63,0.2,0.910891
0.63,0.21,0.891089
0.63,0.22,0.891089
0.63,0.23,0.891089
0.63,0.24,0.871287
0.63,0.25,0.881188
0.63,0.26,0.782178
0.63,0.27,0.831683
0.63,0.28,0.831683
0.63,0.29,0.920792
0.63,0.3,0.851485
0.63,0.31,0.871287
0.63,0.32,0.871287
0.63,0.33,0.80198
0.63,0.34,0.841584
0.63,0.35,0.782178
0.63,0.36,0.80198
0.63,0.37,0.732673
0.63,0.38,0.831683
0.63,0.39,0.871287
0.63,0.4,0.762376
0.63,0.41,0.752475
0.63,0.42,0.80198
0.63,0.43,0.712871
0.63,0.44,0.722772
0.63,0.45,0.663366
0.63,0.46,0.712871
0.63,0.47,0.752475
0.63,0.48,0.663366
0.63,0.49,0.663366
0.63,0.5,0.653465
0.63,0.51,0.594059
0.63,0.52,0.663366
0.63,0.53,0.60396
0.63,0.54,0.683168
0.63,0.55,0.594059
0.63,0.56,0.584158
0.63,0.57,0.514851
0.63,0.58,0.564356
0.63,0.59,0.534653
0.63,0.6,0.584158
0.63,0.61,0.50495
0.63,0.62,0.49505
0.63,0.63,0.534653
0.63,0.64,0.415842
0.63,0.65,0.405941
0.63,0.66,0.455446
0.63,0.67,0.524752
0.63,0.68,0.455446
0.63,0.69,0.415842
0.63,0.7,0.366337
0.63,0.71,0.346535
0.63,0.72,0.366337
0.63,0.73,0.386139
0.63,0.74,0.306931
0.63,0.75,0.376238
0.63,0.76,0.267327
0.63,0.77,0.277228
0.63,0.78,0.346535
0.63,0.79,0.306931
0.63,0.8,0.316832
0.63,0.81,0.277228
0.63,0.82,0.188119
0.63,0.83,0.277228
0.63,0.84,0.217822
0.63,0.85,0.168317
0.63,0.86,0.128713
0.63,0.87,0.19802
0.63,0.88,0.0990099
0.63,0.89,0.138614
0.63,0.9,0.148515
0.63,0.91,0.158416
0.63,0.92,0.0891089
0.63,0.93,0.108911
0.63,0.94,0.0594059
0.63,0.95,0.108911
0.63,0.96,0.049505
0.63,0.97,0.029703
0.63,0.98,0.029703
0.63,0.99,0.00990099
0.64,0,1
0.64,0.01,1
0.64,0.02,0.990099
0.64,0.03,0.990099
0.64,0.04,0.990099
0.64,0.05,0.990099
0.64,0.06,0.950495
0.64,0.07,0.970297
0.64,0.08,0.960396
0.64,0.09,0.990099
0.64,0.1,0.950495
0.64,0.11,0.920792
0.64,0.12,0.940594
0.64,0.13,0.940594
0.64,0.14,0.930693
0.64,0.15,0.950495
0.64,0.16,0.960396
0.64,0.17,0.950495
0.64,0.18,0.930693
0.64,0.19,0.910891
0.64,0.2,0.861386
0.64,0.21,0.90099
0.64,0.22,0.940594
0.64,0.23,0.841584
0.64,0.24,0.90099
0.64,0.25,0.920792
0.64,0.26,0.851485
0.64,0.27,0.811881
0.64,0.28,0.891089
0.64,0.29,0.891089
0.64,0.3,0.891089
0.64,0.31,0.821782
0.64,0.32,0.881188
0.64,0.33,0.851485
0.64,0.34,0.772277
0.64,0.35,0.841584
0.64,0.36,0.80198
0.64,0.37,0.811881
0.64,0.38,0.80198
0.64,0.39,0.712871
0.64,0.4,0.772277
0.64,0.41,0.772277
0.64,0.42,0.742574
0.64,0.43,0.752475
0.64,0.44,0.70297
0.64,0.45,0.782178
0.64,0.46,0.752475
0.64,0.47,0.663366
0.64,0.48,0.673267
0.64,0.49,0.613861
0.64,0.5,0.683168
0.64,0.51,0.633663
0.64,0.52,0.722772
0.64,0.53,0.613861
0.64,0.54,0.554455
0.64,0.55,0.584158
0.64,0.56,0.643564
0.64,0.57,0.60396
0.64,0.58,0.623762
0.64,0.59,0.623762
0.64,0.6,0.564356
0.64,0.61,0.584158
0.64,0.62,0.544554
0.64,0.63,0.663366
0.64,0.64,0.554455
0.64,0.65,0.425743
0.64,0.66,0.445545
0.64,0.67,0.356436
0.64,0.68,0.465347
0.64,0.69,0.435644
0.64,0.7,0.425743
0.64,0.71,0.435644
0.64,0.72,0.376238
0.64,0.73,0.326733
0.64,0.74,0.405941
0.64,0.75,0.356436
0.64,0.76,0.287129
0.64,0.77,0.316832
0.64,0.78,0.336634
0.64,0.79,0.247525
0.64,0.8,0.267327
0.64,0.81,0.237624
0.64,0.82,0.287129
0.64,0.83,0.19802
0.64,0.84,0.257426
0.64,0.85,0.168317
0.64,0.86,0.178218
0.64,0.87,0.188119
0.64,0.88,0.148515
0.64,0.89,0.138614
0.64,0.9,0.128713
0.64,0.91,0.118812
0.64,0.92,0.0891089
0.64,0.93,0.168317
0.64,0.94,0.108911
0.64,0.95,0.049505
0.64,0.96,0.0792079
0.64,0.97,0.049505
0.64,0.98,0.029703
0.64,0.99,0.00990099
0.65,0,1
0.65,0.01,1
0.65,0.02,1
0.65,0.03,0.980198
0.65,0.04,0.990099
0.65,0.05,0.980198
0.65,0.06,0.990099
0.65,0.07,0.980198
0.65,0.08,0.950495
0.65,0.09,0.950495
0.65,0.1,0.950495
0.65,0.11,0.960396
0.65,0.12,0.950495
0.65,0.13,0.970297
0.65,0.14,0.940594
0.65,0.15,0.960396
0.65,0.16,0.930693
0.65,0.17,0.930693
0.65,0.18,0.930693
0.65,0.19,0.950495
0.65,0.2,0.910891
0.65,0.21,0.90099
0.65,0.22,0.920792
0.65,0.23,0.940594
0.65,0.24,0.881188
0.65,0.25,0.920792
0.65,0.26,0.891089
0.65,0.27,0.851485
0.65,0.28,0.871287
0.65,0.29,0.80198
0.65,0.3,0.920792
0.65,0.31,0.811881
0.65,0.32,0.841584
0.65,0.33,0.90099
0.65,0.34,0.851485
0.65,0.35,0.80198
0.65,0.36,0.851485
0.65,0.37,0.821782
0.65,0.38,0.772277
0.65,0.39,0.80198
0.65,0.4,0.792079
0.65,0.41,0.762376
0.65,0.42,0.722772
0.65,0.43,0.80198
0.65,0.44,0.722772
0.65,0.45,0.732673
0.65,0.46,0.70297
0.65,0.47,0.762376
0.65,0.48,0.693069
0.65,0.49,0.693069
0.65,0.5,0.643564
0.65,0.51,0.613861
0.65,0.52,0.663366
0.65,0.53,0.673267
0.65,0.54,0.60396
0.65,0.55,0.584158
0.65,0.56,0.643564
0.65,0.57,0.574257
0.65,0.58,0.613861
0.65,0.59,0.574257
0.65,0.6,0.534653
0.65,0.61,0.554455
0.65,0.62,0.485149
0.65,0.63,0.534653
0.65,0.64,0.514851
0.65,0.65,0.455446
0.65,0.66,0.435644
0.65,0.67,0.50495
0.65,0.68,0.386139
0.65,0.69,0.475248
0.65,0.7,0.415842
0.65,0.71,0.514851
0.65,0.72,0.39604
0.65,0.73,0.445545
0.65,0.74,0.455446
0.65,0.75,0.386139
0.65,0.76,0.356436
0.65,0.77,0.376238
0.65,0.78,0.237624
0.65,0.79,0.306931
0.65,0.8,0.316832
0.65,0.81,0.277228
0.65,0.82,0.287129
0.65,0.83,0.267327
0.65,0.84,0.247525
0.65,0.85,0.178218
0.65,0.86,0.277228
0.65,0.87,0.267327
0.65,0.88,0.217822
0.65,0.89,0.108911
0.65,0.9,0.148515
0.65,0.91,0.148515
0.65,0.92,0.0990099
0.65,0.93,0.138614
0.65,0.94,0.0693069
0.65,0.95,0.049505
0.65,0.96,0.039604
0.65,0.97,0.049505
0.65,0.98,0.029703
0.65,0.99,0.00990099
0.66,0,1
0.66,0.01,1
0.66,0.02,1
0.66,0.03,0.990099
0.66,0.04,1
0.66,0.05,0.970297
0.66,0.06,0.980198
0.66,0.07,0.970297
0.66,0.08,0.940594
0.66,0.09,0.990099
0.66,0.1,0.980198
0.66,0.11,0.960396
0.66,0.12,0.940594
0.66,0.13,0.960396
0.66,0.14,0.970297
0.66,0.15,0.940594
0.66,0.16,0.970297
0.66,0.17,0.950495
0.66,0.18,0.960396
0.66,0.19,0.930693
0.66,0.2,0.920792
0.66,0.21,0.960396
0.66,0.22,0.891089
0.66,0.23,0.891089
0.66,0.24,0.851485
0.66,0.25,0.891089
0.66,0.26,0.90099
0.66,0.27,0.881188
0.66,0.28,0.881188
0.66,0.29,0.841584
0.66,0.3,0.891089
0.66,0.31,0.851485
0.66,0.32,0.811881
0.66,0.33,0.841584
0.66,0.34,0.841584
0.66,0.35,0.811881
0.66,0.36,0.782178
0.66,0.37,0.881188
0.66,0.38,0.831683
0.66,0.39,0.851485
0.66,0.4,0.782178
0.66,0.41,0.831683
0.66,0.42,0.732673
0.66,0.43,0.712871
0.66,0.44,0.693069
0.66,0.45,0.811881
0.66,0.46,0.712871
0.66,0.47,0.70297
0.66,0.48,0.752475
0.66,0.49,0.722772
0.66,0.5,0.742574
0.66,0.51,0.722772
0.66,0.52,0.643564
0.66,0.53,0.772277
0.66,0.54,0.524752
0.66,0.55,0.544554
0.66,0.56,0.613861
0.66,0.57,0.693069
0.66,0.58,0.475248
0.66,0.59,0.514851
0.66,0.6,0.574257
0.66,0.61,0.465347
0.66,0.62,0.574257
0.66,0.63,0.514851
0.66,0.64,0.49505
0.66,0.65,0.534653
0.66,0.66,0.564356
0.66,0.67,0.405941
0.66,0.68,0.465347
0.66,0.69,0.544554
0.66,0.7,0.435644
0.66,0.71,0.455446
0.66,0.72,0.405941
0.66,0.73,0.366337
0.66,0.74,0.356436
0.66,0.75,0.306931
0.66,0.76,0.356436
0.66,0.77,0.386139
0.66,0.78,0.227723
0.66,0.79,0.29703
0.66,0.8,0.316832
0.66,0.81,0.306931
0.66,0.82,0.217822
0.66,0.83,0.207921
0.66,0.84,0.267327
0.66,0.85,0.237624
0.66,0.86,0.237624
0.66,0.87,0.188119
0.66,0.88,0.19802
0.66,0.89,0.237624
0.66,0.9,0.158416
0.66,0.91,0.128713
0.66,0.92,0.0990099
0.66,0.93,0.0693069
0.66,0.94,0.0792079
0.66,0.95,0.0693069
0.66,0.96,0.0891089
0.66,0.97,0.0594059
0.66,0.98,0.019802
0.66,0.99,0.00990099
0.67,0,1
0.67,0.01,1
0.67,0.02,1
0.67,0.03,1
0.67,0.04,0.990099
0.67,0.05,0.980198
0.67,0.06,0.990099
0.67,0.07,0.950495
0.67,0.08,0.970297
0.67,0.09,0.960396
0.67,0.1,0.950495
0.67,0.11,0.950495
0.67,0.12,0.960396
0.67,0.13,0.960396
0.67,0.14,0.970297
0.67,0.15,0.960396
0.67,0.16,0.920792
0.67,0.17,0.920792
0.67,0.18,0.930693
0.67,0.19,0.950495
0.67,0.2,0.90099
0.67,0.21,0.910891
0.67,0.22,0.930693
0.67,0.23,0.90099
0.67,0.24,0.930693
0.67,0.25,0.851485
0.67,0.26,0.920792
0.67,0.27,0.891089
0.67,0.28,0.920792
0.67,0.29,0.881188
0.67,0.3,0.841584
0.67,0.31,0.851485
0.67,0.32,0.871287
0.67,0.33,0.782178
0.67,0.34,0.792079
0.67,0.35,0.811881
0.67,0.36,0.841584
0.67,0.37,0.80198
0.67,0.38,0.841584
0.67,0.39,0.861386
0.67,0.4,0.772277
0.67,0.41,0.811881
0.67,0.42,0.80198
0.67,0.43,0.80198
0.67,0.44,0.732673
0.67,0.45,0.752475
0.67,0.46,0.693069
0.67,0.47,0.643564
0.67,0.48,0.80198
0.67,0.49,0.722772
0.67,0.5,0.712871
0.67,0.51,0.732673
0.67,0.52,0.742574
0.67,0.53,0.633663
0.67,0.54,0.693069
0.67,0.55,0.574257
0.67,0.56,0.643564
0.67,0.57,0.693069
0.67,0.58,0.60396
0.67,0.59,0.584158
0.67,0.6,0.673267
0.67,0.61,0.564356
0.67,0.62,0.60396
0.67,0.63,0.613861
0.67,0.64,0.50495
0.67,0.65,0.564356
0.67,0.66,0.455446
0.67,0.67,0.534653
0.67,0.68,0.475248
0.67,0.69,0.485149
0.67,0.7,0.60396
0.67,0.71,0.366337
0.67,0.72,0.415842
0.67,0.73,0.366337
0.67,0.74,0.435644
0.67,0.75,0.465347
0.67,0.76,0.386139
0.67,0.77,0.316832
0.67,0.78,0.326733
0.67,0.79,0.356436
0.67,0.8,0.336634
0.67,0.81,0.306931
0.67,0.82,0.316832
0.67,0.83,0.277228
0.67,0.84,0.316832
0.67,0.85,0.29703
0.67,0.86,0.267327
0.67,0.87,0.227723
0.67,0.88,0.168317
0.67,0.89,0.19802
0.67,0.9,0.257426
0.67,0.91,0.158416
0.67,0.92,0.118812
0.67,0.93,0.0693069
0.67,0.94,0.049505
0.67,0.95,0.039604
0.67,0.96,0.138614
0.67,0.97,0.049505
0.67,0.98,0.00990099
0.67,0.99,0
0.68,0,1
0.68,0.01,1
0.68,0.02,0.990099
0.68,0.03,0.990099
0.68,0.04,1
0.68,0.05,0.980198
0.68,0.06,0.970297
0.68,0.07,0.980198
0.68,0.08,0.990099
0.68,0.09,0.990099
0.68,0.1,0.980198
0.68,0.11,0.950495
0.68,0.12,0.980198
0.68,0.13,0.970297
0.68,0.14,0.980198
0.68,0.15,0.960396
0.68,0.16,0.940594
0.68,0.17,0.90099
0.68,0.18,0.920792
0.68,0.19,0.930693
0.68,0.2,0.960396
0.68,0.21,0.90099
0.68,0.22,0.930693
0.68,0.23,0.871287
0.68,0.24,0.950495
0.68,0.25,0.930693
0.68,0.26,0.881188
0.68,0.27,0.910891
0.68,0.28,0.861386
0.68,0.29,0.881188
0.68,0.3,0.841584
0.68,0.31,0.831683
0.68,0.32,0.831683
0.68,0.33,0.891089
0.68,0.34,0.831683
0.68,0.35,0.792079
0.68,0.36,0.851485
0.68,0.37,0.861386
0.68,0.38,0.792079
0.68,0.39,0.792079
0.68,0.4,0.722772
0.68,0.41,0.792079
0.68,0.42,0.722772
0.68,0.43,0.831683
0.68,0.44,0.693069
0.68,0.45,0.811881
0.68,0.46,0.693069
0.68,0.47,0.811881
0.68,0.48,0.752475
0.68,0.49,0.673267
0.68,0.5,0.673267
0.68,0.51,0.782178
0.68,0.52,0.673267
0.68,0.53,0.742574
0.68,0.54,0.693069
0.68,0.55,0.574257
0.68,0.56,0.70297
0.68,0.57,0.60396
0.68,0.58,0.663366
0.68,0.59,0.613861
0.68,0.6,0.70297
0.68,0.61,0.524752
0.68,0.62,0.623762
0.68,0.63,0.60396
0.68,0.64,0.50495
0.68,0.65,0.564356
0.68,0.66,0.534653
0.68,0.67,0.425743
0.68,0.68,0.455446
0.68,0.69,0.455446
0.68,0.7,0.435644
0.68,0.71,0.435644
0.68,0.72,0.50495
0.68,0.73,0.445545
0.68,0.74,0.455446
0.68,0.75,0.445545
0.68,0.76,0.336634
0.68,0.77,0.336634
0.68,0.78,0.405941
0.68,0.79,0.316832
0.68,0.8,0.366337
0.68,0.81,0.346535
0.68,0.82,0.366337
0.68,0.83,0.247525
0.68,0.84,0.346535
0.68,0.85,0.257426
0.68,0.86,0.247525
0.68,0.87,0.237624
0.68,0.88,0.257426
0.68,0.89,0.128713
0.68,0.9,0.168317
0.68,0.91,0.188119
0.68,0.92,0.118812
0.68,0.93,0.108911
0.68,0.94,0.0990099
0.68,0.95,0.00990099
0.68,0.96,0.049505
0.68,0.97,0.0594059
0.68,0.98,0.019802
0.68,0.99,0.049505
0.69,0,1
0.69,0.01,0.990099
0.69,0.02,0.980198
0.69,0.03,1
0.69,0.04,0.980198
0.69,0.05,1
0.69,0.06,1
0.69,0.07,0.990099
0.69,0.08,0.980198
0.69,0.09,0.980198
0.69,0.1,0.990099
0.69,0.11,0.990099
0.69,0.12,0.940594
0.69,0.13,0.980198
0.69,0.14,0.980198
0.69,0.15,0.960396
0.69,0.16,0.920792
0.69,0.17,0.940594
0.69,0.18,0.930693
0.69,0.19,0.910891
0.69,0.2,0.920792
0.69,0.21,0.980198
0.69,0.22,0.861386
0.69,0.23,0.930693
0.69,0.24,0.950495
0.69,0.25,0.891089
0.69,0.26,0.930693
0.69,0.27,0.940594
0.69,0.28,0.891089
0.69,0.29,0.871287
0.69,0.3,0.90099
0.69,0.31,0.920792
0.69,0.32,0.90099
0.69,0.33,0.841584
0.69,0.34,0.831683
0.69,0.35,0.811881
0.69,0.36,0.90099
0.69,0.37,0.80198
0.69,0.38,0.861386
0.69,0.39,0.811881
0.69,0.4,0.782178
0.69,0.41,0.762376
0.69,0.42,0.722772
0.69,0.43,0.821782
0.69,0.44,0.792079
0.69,0.45,0.782178
0.69,0.46,0.792079
0.69,0.47,0.772277
0.69,0.48,0.693069
0.69,0.49,0.772277
0.69,0.5,0.712871
0.69,0.51,0.782178
0.69,0.52,0.742574
0.69,0.53,0.772277
0.69,0.54,0.722772
0.69,0.55,0.683168
0.69,0.56,0.663366
0.69,0.57,0.594059
0.69,0.58,0.633663
0.69,0.59,0.613861
0.69,0.6,0.693069
0.69,0.61,0.60396
0.69,0.62,0.584158
0.69,0.63,0.564356
0.69,0.64,0.514851
0.69,0.65,0.613861
0.69,0.66,0.534653
0.69,0.67,0.574257
0.69,0.68,0.594059
0.69,0.69,0.544554
0.69,0.7,0.455446
0.69,0.71,0.445545
0.69,0.72,0.465347
0.69,0.73,0.316832
0.69,0.74,0.39604
0.69,0.75,0.445545
0.69,0.76,0.336634
0.69,0.77,0.405941
0.69,0.78,0.386139
0.69,0.79,0.386139
0.69,0.8,0.306931
0.69,0.81,0.316832
0.69,0.82,0.346535
0.69,0.83,0.277228
0.69,0.84,0.29703
0.69,0.85,0.19802
0.69,0.86,0.277228
0.69,0.87,0.247525
0.69,0.88,0.0990099
0.69,0.89,0.128713
0.69,0.9,0.207921
0.69,0.91,0.138614
0.69,0.92,0.148515
0.69,0.93,0.128713
0.69,0.94,0.0990099
0.69,0.95,0.0990099
0.69,0.96,0.049505
0.69,0.97,0.108911
0.69,0.98,0.039604
0.69,0.99,0.00990099
0.7,0,1
0.7,0.01,1
0.7,0.02,0.980198
0.7,0.03,0.990099
0.7,0.04,1
0.7,0.05,1
0.7,0.06,0.980198
0.7,0.07,0.960396
0.7,0.08,0.980198
0.7,0.09,0.990099
0.7,0.1,0.960396
0.7,0.11,0.950495
0.7,0.12,0.960396
0.7,0.13,0.980198
0.7,0.14,0.970297
0.7,0.15,0.980198
0.7,0.16,0.970297
0.7,0.17,0.950495
0.7,0.18,0.950495
0.7,0.19,0.940594
0.7,0.2,0.940594
0.7,0.21,0.950495
0.7,0.22,0.910891
0.7,0.23,0.950495
0.7,0.24,0.881188
0.7,0.25,0.90099
0.7,0.26,0.920792
0.7,0.27,0.841584
0.7,0.28,0.90099
0.7,0.29,0.891089
0.7,0.3,0.881188
0.7,0.31,0.811881
0.7,0.32,0.90099
0.7,0.33,0.831683
0.7,0.34,0.930693
0.7,0.35,0.910891
0.7,0.36,0.861386
0.7,0.37,0.722772
0.7,0.38,0.811881
0.7,0.39,0.841584
0.7,0.4,0.772277
0.7,0.41,0.80198
0.7,0.42,0.732673
0.7,0.43,0.772277
0.7,0.44,0.821782
0.7,0.45,0.722772
0.7,0.46,0.752475
0.7,0.47,0.792079
0.7,0.48,0.762376
0.7,0.49,0.742574
0.7,0.5,0.70297
0.7,0.51,0.762376
0.7,0.52,0.712871
0.7,0.53,0.722772
0.7,0.54,0.712871
0.7,0.55,0.683168
0.7,0.56,0.70297
0.7,0.57,0.623762
0.7,0.58,0.693069
0.7,0.59,0.623762
0.7,0.6,0.70297
0.7,0.61,0.594059
0.7,0.62,0.633663
0.7,0.63,0.534653
0.7,0.64,0.594059
0.7,0.65,0.594059
0.7,0.66,0.554455
0.7,0.67,0.554455
0.7,0.68,0.514851
0.7,0.69,0.465347
0.7,0.7,0.524752
0.7,0.71,0.475248
0.7,0.72,0.50495
0.7,0.73,0.455446
0.7,0.74,0.445545
0.7,0.75,0.405941
0.7,0.76,0.425743
0.7,0.77,0.435644
0.7,0.78,0.326733
0.7,0.79,0.435644
0.7,0.8,0.306931
0.7,0.81,0.336634
0.7,0.82,0.277228
0.7,0.83,0.29703
0.7,0.84,0.277228
0.7,0.85,0.326733
0.7,0.86,0.247525
0.7,0.87,0.237624
0.7,0.88,0.287129
0.7,0.89,0.227723
0.7,0.9,0.158416
0.7,0.91,0.257426
0.7,0.92,0.19802
0.7,0.93,0.0891089
0.7,0.94,0.0891089
0.7,0.95,0.158416
0.7,0.96,0.108911
0.7,0.97,0.039604
0.7,0.98,0.00990099
0.7,0.99,0
0.71,0,1
0.71,0.01,1
0.71,0.02,0.990099
0.71,0.03,1
0.71,0.04,0.990099
0.71,0.05,0.980198
0.71,0.06,0.990099
0.71,0.07,1
0.71,0.08,0.970297
0.71,0.09,1
0.71,0.1,0.980198
0.71,0.11,0.970297
0.71,0.12,0.990099
0.71,0.13,0.960396
0.71,0.14,0.940594
0.71,0.15,0.940594
0.71,0.16,0.970297
0.71,0.17,0.960396
0.71,0.18,0.950495
0.71,0.19,0.930693
0.71,0.2,0.980198
0.71,0.21,0.920792
0.71,0.22,0.920792
0.71,0.23,0.950495
0.71,0.24,0.891089
0.71,0.25,0.891089
0.71,0.26,0.90099
0.71,0.27,0.930693
0.71,0.28,0.871287
0.71,0.29,0.930693
0.71,0.3,0.881188
0.71,0.31,0.891089
0.71,0.32,0.871287
0.71,0.33,0.861386
0.71,0.34,0.861386
0.71,0.35,0.841584
0.71,0.36,0.90099
0.71,0.37,0.90099
0.71,0.38,0.851485
0.71,0.39,0.871287
0.71,0.4,0.782178
0.71,0.41,0.772277
0.71,0.42,0.821782
0.71,0.43,0.821782
0.71,0.44,0.80198
0.71,0.45,0.762376
0.71,0.46,0.851485
0.71,0.47,0.752475
0.71,0.48,0.772277
0.71,0.49,0.821782
0.71,0.5,0.653465
0.71,0.51,0.742574
0.71,0.52,0.712871
0.71,0.53,0.693069
0.71,0.54,0.663366
0.71,0.55,0.752475
